ID,StreamID,Type,Category,Unit,NestedRelations,RelationType.1,Entity.EntityID.1,Entity.EntityType.1,Entity.Category.1,Entity.Depth.1,RelationType.2,Entity.EntityID.2,Entity.EntityType.2,Entity.Category.2,Entity.Depth.2,RelationType.3,Entity.EntityID.3,Entity.EntityType.3,Entity.Category.3,Entity.Depth.3,RelationType.4,Entity.EntityID.4,Entity.EntityType.4,Entity.Category.4,Entity.Depth.4,RelationType.5,Entity.EntityID.5,Entity.EntityType.5,Entity.Category.5,Entity.Depth.5,hasStream,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.7204a748_bc51_4070_bb1e_4a50b901df00,d26e2136_8c4d_4f0b_9b38_5681724bb725,Discharge_Air_Temperature_Sensor,Sensor,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.916a24f0_33ef_432f_a435_21847edc39f9,e376c231_9c76_4da6_b3e6_6bd743c3ffdc,Enable_Status,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': '6ac599d9_8b6d_422e_be15_d3e9a05c50c4', 'EntityType': 'Fresh_Air_Fan', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': []}}]}",isPointOf,6ac599d9_8b6d_422e_be15_d3e9a05c50c4,Fresh_Air_Fan,Equipment,2,,,,,,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.91e817fb_0048_4353_88f9_dc551aaaa440,5b002cb5_d1d7_4530_a3d4_b74fce08b27e,Mode_Status,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.a1c18ab6_ea4b_47a5_a6ce_7fbab20586d4,dbd1311d_2e30_44ad_92fc_345fa477a3e9,Differential_Pressure_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': '58741249_11f2_4deb_8fc0_c26e4a43aa4a', 'EntityType': 'Filter', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,58741249_11f2_4deb_8fc0_c26e4a43aa4a,Filter,Equipment,2,isPartOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,3,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.a3f240ea_4fc6_40d6_a066_9b09f8bdbd8d,17286014_ce1a_4ed3_89b3_92e0b16f0ef7,Air_Temperature_Sensor,Sensor,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.6af9698e_b72b_48d7_b864_9a0d518ec3b1', 'EntityType': 'Enclosed_space', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,506f355b_ec0d_4763_8082_5d022dcf6153.6af9698e_b72b_48d7_b864_9a0d518ec3b1,Enclosed_space,Location,2,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,3,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.ac15587f_8b12_478f_bba8_652bfd9b9fd2,cee135fd_0590_4d6a_a1cc_e9ffc1c4e332,Damper_Position_Sensor,Sensor,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c7bfcd6d_b0a6_4298_b49d_550066004496', 'EntityType': 'Outside_Damper', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,c7bfcd6d_b0a6_4298_b49d_550066004496,Outside_Damper,Equipment,2,isPartOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,3,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.bb042843_86c6_4d69_9e92_ef556849911b,73700c2d_cc14_4743_a2a3_b1cfe2eb032b,Warmest_Zone_Air_Temperature_Sensor,Sensor,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'fd879747_e934_46a0_b437_d42fad3b8388', 'EntityType': 'HVAC_Zone', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': []}}]}",isPointOf,fd879747_e934_46a0_b437_d42fad3b8388,HVAC_Zone,Location,2,,,,,,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.c9c2cae2_2355_4e3a_adbe_a553b98ee149,f1b9a441_5d6f_4cb1_8e17_a9f18f876e15,Air_Temperature_Sensor,Sensor,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': '506f355b_ec0d_4763_8082_5d022dcf6153.cbd54644_e644_4743_a015_7b53af377a11', 'EntityType': 'Open_space', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'ef790dae_bb9b_4cd7_a52c_ea35841f02dd', 'EntityType': 'Floor', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,506f355b_ec0d_4763_8082_5d022dcf6153.cbd54644_e644_4743_a015_7b53af377a11,Open_space,Location,2,isPartOf,ef790dae_bb9b_4cd7_a52c_ea35841f02dd,Floor,Location,3,isPartOf,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.cf9c438c_8afb_4819_b7c6_46ec2f650a62,fc487980_ca40_4166_88d7_c0c8e0b5c1b8,Outside_Air_Lockout_Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c7bfcd6d_b0a6_4298_b49d_550066004496', 'EntityType': 'Outside_Damper', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,c7bfcd6d_b0a6_4298_b49d_550066004496,Outside_Damper,Equipment,2,isPartOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,3,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.d2de1941_7ba3_40ef_88a7_5e71b79bf1fa,d68c9a06_d46e_4f9d_bc02_8ffd6f3bc564,Max_Discharge_Air_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.db8f95bc_01fa_43ba_8ea1_50d4df45fe7c,a1ce6616_9c71_4dd1_9283_1eba7da34fa4,Low_Outside_Air_Temperature_Enable_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c7bfcd6d_b0a6_4298_b49d_550066004496', 'EntityType': 'Outside_Damper', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'isPartOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 3, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 4, 'RelatedEntities': []}}]}}]}}]}",isPointOf,c7bfcd6d_b0a6_4298_b49d_550066004496,Outside_Damper,Equipment,2,isPartOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,3,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,4,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.04fa8942_55b0_41fb_9cfc_66d087d70245,bf13f789_bf37_4070_ad61_e3b9246e0871,System_Enable_Command,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.292353e0_4db5_4ee1_a0b6_99a2446e5a68,ea0c677a_2e24_4e28_8d2c_0d3de7a3b1be,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,FALSE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.345dacf8_07e0_45c0_b151_c22f407fcc13,f3c0f575_372e_4bc3_993c_0195c54b9a66,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.75d51cf9_fc4c_4f0b_9987_0d2ceb58e294,4f9d0882_c587_440c_b246_e0f0e4329d04,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.9661bdcc_e598_421d_82f4_97a0dc5863de,5aadcedf_c233_4df9_9903_aae9e1a7accf,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.c1ddc422_0faa_4dfb_9eb9_074f8b9281e6,c561d880_f43a_4626_aee0_4e4bcfb3d280,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,FALSE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.c534d2ad_f93c_4741_8503_e4fa0c79ccae,ad2ef22c_f72b_49b9_becb_4d212737558d,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,FALSE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.ca485062_e6af_41f3_8e24_eced3bef0c87,b2f75740_de75_4a2d_a168_243404f63a7f,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,FALSE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.cc4b2230_9874_4b09_92d4_3b0fd4ff9318,0d3b1b76_c042_4c6e_a885_34d11845b725,Min_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.d4cb6566_30c1_470d_9777_8c2d71c6bd8d,f42500c6_71ed_46e3_b72d_8e1b6b547171,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.d851e5bd_1766_4aae_a571_d5070bcc3493,54ba0cea_8d18_4610_be10_532f8c8387bd,Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.df34251f_78ab_4f7b_8e8b_75ed453cbe89,166e852b_0e15_4fa9_9a6c_a4fe3d04bf39,Proportional_Gain_Parameter,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.f043bd1e_905e_45bb_b70b_33cc422e7a27,344aaffb_1732_44b1_b4a7_f1219c90fcd7,Max_Temperature_Setpoint_Limit,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e3794860_91e1_4d33_b59e_6d32b3608901.fbf312d9_84e6_4d92_90e4_66457501404d,2c210e9e_d0f8_410c_84d8_5aae5764cac1,Point,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,FALSE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.e48f2638_d690_4f23_907e_f19a534c7f34,03a31202_d278_4d7a_b565_fa0427a57822,Cooling_Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.eb67d269_f4a3_40c0_851e_66bd89efb0da,714c7aa4_2e2e_45e3_966d_919072ce254a,Room_Air_Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}, {'RelationType': 'isPointOf', 'Entity': {'EntityID': 'fd879747_e934_46a0_b437_d42fad3b8388', 'EntityType': 'HVAC_Zone', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': []}}]}",isPointOf,c10f79c9_744d_40a5_a272_7cde7ca1f5a6,Air_Handler_Unit,Equipment,2,hasLocation,13211186_beb4_4227_bd2d_0644e860886e,Building,Location,3,,,,,,,,,,,,,,,,TRUE,
c10f79c9_744d_40a5_a272_7cde7ca1f5a6.eb67d269_f4a3_40c0_851e_66bd89efb0da,714c7aa4_2e2e_45e3_966d_919072ce254a,Room_Air_Temperature_Setpoint,Point,,"{'RelatedEntities': [{'RelationType': 'isPointOf', 'Entity': {'EntityID': 'c10f79c9_744d_40a5_a272_7cde7ca1f5a6', 'EntityType': 'Air_Handler_Unit', 'Category': 'Equipment', 'Depth': 2, 'RelatedEntities': [{'RelationType': 'hasLocation', 'Entity': {'EntityID': '13211186_beb4_4227_bd2d_0644e860886e', 'EntityType': 'Building', 'Category': 'Location', 'Depth': 3, 'RelatedEntities': []}}]}}, {'RelationType': 'isPointOf', 'Entity': {'EntityID': 'fd879747_e934_46a0_b437_d42fad3b8388', 'EntityType': 'HVAC_Zone', 'Category': 'Location', 'Depth': 2, 'RelatedEntities': []}}]}",isPointOf,fd879747_e934_46a0_b437_d42fad3b8388,HVAC_Zone,Location,2,,,,,,,,,,,,,,,,,,,,,TRUE,
